smiles,dipole_moment
OC1C2CC(C=O)C12O,3.0032
CCC(C)CN=COC,2.7259
COCCC1=NNN=N1,2.0255
CC1(COC1=N)C(N)=O,1.3236
COC(=O)C(C#C)C#C,1.8699
CCC1CC(O)C1=O,2.2297
CC#CC1(CN1C)C=O,3.2760000000000002
COCC12CC(=O)C1O2,3.9274
C1CC2=COC=C2O1,2.0987
CC1(C)CC(O)C=C1,1.6805
C1CC11OCOC2CC12,1.7576
CC1CCC2(OC12)C=O,2.7657
OCC(CO)CNC=O,4.9291
CC(O)CN1CC1C#C,1.7782
NC(N)=NC(C=O)C#N,5.5476
CCC#CC(=O)CC,3.5498
CCC1CCC(C)(O)C1,1.2843
CCC1NC(C#N)C1N,3.8208
CC1C=CC2C3OC1C23,1.5190000000000001
O=CC1CC1C(=O)C#C,4.2453
C1CC11CCC=CC1,0.1188
O=CC12CC(CC1=O)N2,3.9236
N#CC12CC1C1NC21,4.4533
C1CNC2=CNN=C2C1,1.8504
CC12CN1CC2(N)C#N,4.2502
O=CC1C2CC1C(=O)C2,3.0852
O=CCN1C2C3CC2C13,3.0274
OCC1NC1C#CC#C,1.9773
OC12CC3C(C1)C23C#N,5.6667
C1COCCO1,0.0
O=C1OCC2=CCCN12,4.5543
OC1C2C3C2N2C3CC12,1.0265
COC1(C)CCCC1=O,1.6753
CC1CC2COC(=O)N12,4.9423
OC1=NC(=O)NN=N1,3.4265
OC12C=CC3OC1CC23,0.8906
CC(O)C1CCC2OC12,3.0254
OC1C2OC2C1C1CO1,1.6442
OCC1OC2(CC12)C#N,3.8360000000000003
CC(=O)C(=O)C(O)C#C,2.3938
CC#CC1(CC1)C#C,0.9147
CC(O)C1C(C#N)N1C,3.5598
CC1C(C#N)C1C1CO1,5.0218
CC1(C)CC2COC12,1.645
NC(=O)OCCNC=O,5.0156
CC1C2OC3C2C13C#C,1.2895
CCN1CC2CC12C=O,3.0345
CC(=O)C(CO)C=O,1.9829
C1C2OC34CC3(CC4)C12,1.3771
O=CC1=CCNC(=O)C1,5.4468
OC1(CCOC1=N)C#N,4.2659
CC1CC(=O)C1(C)C=O,2.3473
C1C2CC1O2,1.8725
COC1(C)CCCC1C,1.0674
CC1OC2CCC1C=C2,1.3667
OC1CC2OC(=N)C12,2.5346
O=C1CNC(CO1)C#C,3.6295
N=CN1CCNCC1=O,1.6927
CCC1OC(=O)C1NC,3.2969999999999997
OC1C=C(NC1=O)C=O,2.178
CCC1CC2CC2O1,1.3483
C1CC11C2CC1C21CC1,0.0205
OC1=CC=CC(=O)N=C1,4.3438
N#CC1C2CC1CC2,4.2621
NC(=O)OCC#N,4.0484
CC12CC1C(C)(C)C2,0.2618
NC1=CNC=C1CC#N,4.622
OC1CCC(C=O)C=C1,3.0648
CCC(C=O)C(O)C#N,4.0198
C1OC1C12COC1CN2,2.2563
OC12CC3OC(C13)C2=O,2.2607
C1C2OCCCC3C2N13,1.5298
CC1C2CCC1C=CC2,0.2001
C1CC2C3CC(C3)C12,0.1172
CCC1NC1(C)C#N,3.2563
CC(=O)C12OC3C1NC23,3.0421
CN1C2C=CC3C2C13C,0.6133
OCC1CCC=C1CO,2.1387
CC1=CC=CCC=C1,0.2419
CCNCC(F)(F)F,2.7148
CC1=CC2OC(=O)C2C1,4.5284
CCCC12C3C4C3C1C24,0.1965
NC1(CNC11CC1)C#N,3.5237
COCCCC=O,3.0473
OCC12C3CC4C1N4C23,0.8589
NC(=O)NC1CC1C#C,2.9956
CC1CC2=C(C)CCC12,0.256
N=C1NC2CC(C2)C1=O,5.8528
COC1=NCC(=O)CN1,3.0263
CC1(C2CO2)C2CC1C2,1.6678
COC1C2CCC1C2=O,2.8331
CC#CC1CC(C)C=C1,0.1371
COCCC(O)C#CC,1.0526
CC1=CC(O)CC11CO1,1.8273
N=COCC1=CCOC1,2.7429
OCC1C2C3C2C2C3C12,1.2965
OC1CC(O)C2(CO2)C1,1.9662
CC1(C)C2CCCC12,0.1494
CCC12CCC1(O)C2O,1.9844
CC(C#C)C(CO)C#N,3.4414
CCOC(=O)NC(C)=N,4.4054
CC(=O)CC(C)(C)C=O,0.5351
CC1=NC=NC(O)=N1,2.0282
CC1=CCCCCOC1,1.2706
OC1CCOCCOC1,0.8853
CCC(C)(C)C(O)CO,2.4308
O=C(C1CC1)C1CCO1,3.7764
CC1=CCOCCC1,1.505
CCC1=CCCC1CO,1.3638
CN1C2C=CC3NC3C12,2.2626
CC(=O)C12CC3C(O1)C23,2.1281
CC1(OCC11CN1)C#N,4.1747
COCC12C3C4C3C1C24,1.07
CC1=NC2CC(C)(C2)O1,1.7914
CCC#CC(=O)C1CN1,3.8037
NC1(CC1)C(F)(F)F,1.0427
O=C1OC2CC(C2)C1=O,5.7208
OC1CC23NCC2OC13,2.1914
NC(=O)CC1NC1C#C,3.8118
COC12C=CC3C1CC23,1.0456
OCCOCC#N,3.8926
CC1CC1C1(C)CC1C,0.1349
CC1(C)CCOCCO1,0.7141
C#CCC1CC1C#C,0.588
COC1=NCC(=O)N1C,3.1865
CC1CC2(CO2)C1(C)C,1.7889
CCCCC(O)C(N)=O,3.9466
CC12OC=NC1CC2O,1.2391
CC1(O)C2CC1OC2,1.5786
CC1CC2(CC2)C(C)O1,1.2838
CCC1C2C3C4C3N1C24,1.5068
O=CCOC1=NCCN1,3.7238
O=C1CC2CC2(O1)C#C,4.154
COC(=O)C1CC1O,2.5381
COC(C#C)C(C)(C)O,0.5416
O=C(C#N)C1CCCO1,3.8871
CC(CO)C(C)(O)C=O,2.4783
NC1=NC=NC(O)=C1,2.1384
CC1C(C#C)C1C1CC1,0.7823
CC(C)C1C(C)C1C#N,4.0553
CC1(CO)C2CCC1O2,1.3252
C1CC2C1CC1COC21,1.6877
CCC(C#C)C(C)O,1.187
CCC12CN1CC2OC,1.5976
CC1C2CC3C2C(=O)C13,3.2315
NC(=NCC1CO1)C#N,5.3612
CC1(OCCC1=O)C=O,4.0109
O=CC1=CNCC11CO1,6.0428
O=C1CCC(NC1)C#C,2.14
OC1CC2OCC1C=C2,1.0461
CCC1(C)OCOC1C,1.1745
CC1(COC=N)CO1,3.7294
N=CNC=O,5.0884
NC1=NC=NC(=O)C=C1,6.4198
C1NC11C2CC1C21CN1,0.8617
COC1CC2NC2C1,2.3161
OC12C3NC1C(=N)OC23,2.6293
OC1C=C2C3C4C1C2N34,2.3964
CCC1OC(=N)C1CC,2.6615
N=C1OCCOC1C=O,3.8605
CNC1(CCC=C1)C#N,3.2229
C1CC11COC11CC1,1.6515
O=C1CCN=CNC1=O,3.3153
C1NC1C1=CC2NC2C1,1.954
CCC(C=O)N(C)C=O,1.7011
CC1C(O)COC1C=O,2.5555
CC(C)N(CC#C)C=O,3.7928
NC1=CNC=C1N1CC1,1.4604
CC12CC(C)(C1)C2O,1.4211
CNC1CC1(O)C#N,4.377
C1OCC2C3OC2C13,1.0965
C1C2C3COCCC1N23,2.1937
OC12CC3OC(C=C1)C23,1.5211
COC(CC1CC1)=NC,1.7859
OC1CNC2(CC12)C#N,4.5751
C1NC11COCC2OC12,1.6291
CC1=CC(C)(C)OC1,1.6328
CCC#CC(O)C#N,4.1666
O=CC12CC(C1)CC2,2.8361
CC(C)CC1NC1C#C,1.5444
C1CC11CCCCC1,0.1784
O=CC1NC11CCOC1,1.8813
OC1C=CC2C3CN3C12,2.7742
OCC1NC(C#N)C1=O,4.2797
CC12NC1CC2(O)C#C,2.2635
C1CNC2=C(N1)ON=C2,4.6097
C#CC12NC1C1OC21,2.9515
OC1CC=CC2(O)CC12,1.6752
CC12C(O)C1C1OC21,3.0506
O=CC1C2CC1C1NC21,3.4222
OC1CC2COC(=N)C12,3.6277
CCC1(C)CCNC1=O,3.5022
OC1C2C3C4CC(C14)N23,1.6386
N=C1OCC2=NCCN12,0.8573
C1C2CCOC12,1.3987
CC(O)C1CCC1C=O,3.8708
CC12C=CCC1C1NC21,1.5314
OC1CCC=C2COC12,1.7172
OC1=CC=NOC1=O,3.4973
N=COC1(CC1)C=O,4.4093
NC(=O)CN1CCC1,3.8714
COC1CC2(CC12)C=O,2.4621
OC1C2CN2C1C1CO1,3.7579
N#CC1COC2CCC12,3.1294
CC1=C(C)C2CCC1O2,1.7646
COC(=O)COC(C)=O,1.8687
CC1(O)C2CC(C2)C1=O,2.1506
COC(C)(C)CC(C)O,3.1318
OC1COCC2CN2C1,0.9898
O=C(OCC#C)C1CC1,1.527
CC1CC(C)(CCO)O1,0.9307
NC1=NC=NC(=O)N1,6.6579999999999995
CC12CCC1(N)C(=O)O2,3.4496
CC1CC1CCC1CC1,0.1185
O=C1OC2CN=COC12,3.7171
CCC12COCCC1O2,2.4071
O=CNCC#CC#N,4.2518
CC#CC(C)C(C)C#N,4.3979
O=C1CC23CC12CCO3,2.8454
CC1CC(O)C1CC=O,3.5099
CCC1C2C(C)CC12O,1.2179
CC1CC2N(C=O)C12C,3.9081
CCC12CC(C=C1)C2C,0.2203
NC1=C(C=NN1)C1CO1,3.495
O=C1CC23OC4C2OC134,2.2711
O=C1COCC=C1,3.3389
NC1C(CO)C1(N)C#N,3.313
CC1(CCO)CCCC1,1.3482
CC1(C)CC1(C)NC=O,3.5775
CN1CC(CO)C1=O,4.3702
CC(=O)C1(O)CNC1=O,2.1284
COCCN1C=CN=N1,4.9661
COC=NCC(N)C#N,6.0816
CN1C2CC(C=C2)C1=O,3.5052
CC1CC2(CCO)CN12,2.7669
N=C1OC2(CC12)C1CO1,2.4705
COC(C)C1CC(=O)C1,4.0944
CCC12CC1C(C)C2,0.3028
CC(O)(CCC#N)C=O,4.208
CC1C2OCC(C)(C)C12,1.4168
OCC1COC(=O)CN1,2.4646
CC12CCN3CC3C1N2,1.0181
CC(C)C1(C)C2CCC12,0.1971
OCC1=NC(=CO1)C#N,4.2436
C1NC11CCOCC=C1,1.511
OCC(CC1CC1)C#N,3.2239999999999998
CCC1(CO1)C1(C)CN1,2.4597
CC1CC=CC2CC12C,0.3559
N=C1OCCN2CC1C2,2.1495
CCCC(O)C#C,1.2753
CCC1=C(N)OC(=O)N1,4.2606
NC1=NOC=NC1=N,0.5746
CC1=CNN=C1OC=O,5.5532
CC1(O)C(O)C1C1CN1,3.0875
O=CC12CN(C1)CC=C2,2.8679
CC1(O)C2OC2C1O,0.8328
CCC1OC2CCC12,1.5906
O=C1CCC2=C1CCN2,5.4078
COC1(C)COC=NC1,2.9053
CN1C2C3CC3C12C,0.7967
C1OCC2=C(ON=C2)O1,3.7762
OC1COC2C3CC1C23,0.6809
O=COC1C2C3CN3C12,3.395
OCC1CC1C(=O)C#N,3.2226
CC1CC(C#C)C(=N)O1,3.1349
CC12CC=CC1(C)N2,1.6539
FC1=NC=NC(F)=C1F,0.1807
CC1OCC=C1C1CN1,0.8603
CCC1(O)C2CC2C1C,1.1514
C1OC2C3CC12CC=C3,1.9154
CC(O)C1CC=CCO1,2.0646
OCCC(=O)OC=N,2.0716
CCN1N=NC=NC1=O,2.1959
COCC1(C)CC(C)C1,0.8653
C#CC#CC12CCC1N2,2.2642
CC1COCC2CC2C1,1.2028
COCC1OCC1C,1.4122
CC(=O)C1CC2CC12C,2.841
CC12NC1C1NC2C1O,3.0823
CCCC(=O)NCC=O,3.5372
CC12C3OC1C(=NO)C23,2.5103
CN1N=CC(CCO)=N1,1.7984
CC1C2COCC12CO,2.5699
O=CCCOCC=O,1.3036
OCC12NC1CCC2O,2.4986
OC1CC2CC1C1CC21,1.3757
COCC(=O)C#CC#C,3.9811
N=C1CC2C=CCC2O1,3.2801
CC1CC1CNCC#N,4.7457
C1CC2CCCC12,0.1229
CC1C=CCC1C#C,0.6034
CC#CCC1C(O)C1O,2.1830000000000003
CCN1C2CC1(C2)C#N,4.0854
CC1OC1(C#N)C1CN1,4.3808
CC1(O)C2OC2C11CN1,2.3732
CC(O)(C#N)C1CC1O,5.2328
CC1NC2C(OC12)C#N,4.8267
CN=C1OCCCC1O,3.0403
CC1CC(O1)C(O)CO,0.8104
O=C1CC2(OC12)C1CO1,3.1438
COC1=CN=CN1C=O,4.2022
C1CN2C=CC=C2N1,2.7455
CCC12CN3C1C2C3=O,4.6262
CCC(=O)C(C)(C)C=O,1.3868
OCC1OC(=N)C1O,0.6288
O=C1C2NC2CC2OC12,3.8275
CCC#CC(=O)NC=N,5.8571
CCN(C)CC(=O)C=O,1.881
N=C1C=CC=NC=N1,2.6138
COCC1(COC1)C=O,3.7234
O=CC1=CC=NC(=O)N1,5.4881
O=CCCN1C=NC=N1,1.5013
OCCOC(=O)CC#C,1.662
OCC(=O)C1C2CC1C2,3.0925
CCC1C(C=O)N1C,1.5051
OCC1N2CCC12C=O,4.2004
CC1OC11CC(O)C=C1,1.7814
CCN(C)C(CN)C#N,3.5476
CC#CC1N=COC1=O,1.7426
OC1CC1N1C=CC=N1,3.5291
CC1CN1C(C=O)C#C,3.4608
CC1C2C(=N)OC12CO,3.06
O=C1CC2NC11CNC21,4.3001
N#CC1OC11C2CC1O2,3.6711
CCCC1=CC(N)=CN1,1.693
CC1=CC2NC2C1C#N,4.9477
OCC12CCC(OC1)O2,2.1092
N=C1OC2COC2C=C1,2.4287
CCC12CN1C1(C)CC21,1.3219999999999998
CN1CC2C=CC(=O)C12,3.6586
CC1=CCC2CC12,0.2434
CCCN(C)C(C)C#N,4.1343
CCC(O)C(C)(C)C#N,5.1981
O=C(C#N)C1OCC=C1,3.9818
COCC1OC1(C)C#N,5.0167
CC1NC1C(O)CO,3.2225
CC1C2OC1C(C)=C2C,1.9040000000000001
CCCC(=O)CC(C)C,2.2648
NC(=O)CN(C=N)C=O,3.2834
O=C1CC2CC(C2)N1,3.8449
NC1=CC(=CN=C1)C#C,3.1723
CC(C)C(CO)C=O,2.9892
CCCCCNC(N)=O,3.592
C1CC2C1C21CN=CO1,2.0444
OC1COC2CCC2=C1,1.9372
CCC1(O)C2OC1C2C,1.729
NC(=O)C1CC(O)C1,5.2257
C1OC11CC2(CCC2)C1,1.8905
C1OC2C3OC12C=C3,0.5831
CC(C(O)C=O)C1CO1,3.8677
OC1CC2CCC1C2O,1.8481
NC1=C(O)NC(C=O)=N1,4.8618
CC12C3C4CC1C4N23,1.8016
C1C2C3CC1CCCC23,0.0746
CC1C2C3CC3(C)C12,0.1491
COC1CC1(O)C#CC,1.9707
CC1OC(=N)C1(O)C=O,2.2525
O=CCC1C2C=CC1C2,2.9422
N#CCC1CCC2CN12,5.4668
N=C1OCOC(=O)C1=O,4.8689
CC1N2CC3CC2C13O,2.1643
CC12CC(O1)C21COC1,1.9006
OCC1(CNC=N1)C#N,6.534
CC1CCC(C)=C1C#C,0.8237
CC(=O)NCC=O,3.6554
OCC1=CC2CN2C1,2.2555
O=CC(=O)CC#CC#C,0.5506
CC12CCC(O)C1O2,2.0328
CC1C2COC1C2C#C,1.2692
CC1(COC1CO)C#C,2.2152
CC1COC1C(O)C#N,4.718
CC12OC(C#C)C1C2O,1.8197
CCC1(O)CC1OC,0.8127
CC1=C(C)C(=N)NN=N1,0.5393
CC(C)N(C=O)C(C)C,3.7944
OC1COC(C=C1)C#N,4.4015
CC(=O)COCCCO,4.7542
CCC1OC2CC12OC,2.0217
CC(C#N)(C#N)C1CN1,2.7568
NC1=NC(=CC=C1)C#N,6.1832
O=C1OC2CC(C2)O1,5.5478
C1C23CCC12C=CC3,0.2899
C1CC11OC2C3OC1C23,1.9852
CC(C)C1CC(O)C1,1.3334
CC1(CO)C2OC1C=C2,2.891
OC1COC2CCC1C2,1.7003
C1OC2C1C21CCCC1,1.6313
C1C2C3C=CCOC1C23,1.4685
C1CC23CCC2OC13,1.6751
CC12CN1C(=O)C2C=O,2.6512
CC1=C(N)C=CC(=O)O1,5.515
CC(C(O)C=O)C(C)=O,2.247
CN=C1ON=NC=C1F,1.1096
O=COC1C2CC1C2=O,0.8305
CC1CC(=O)C11CCO1,3.3649
CCC1CC1(C)C#CC,0.1731
CC1C2N1C1CC21O,2.5409
O=CC1=CNC2COC12,6.7814
CC1=CC(=O)C=C(F)O1,3.9755
NC(=O)NCC=O,4.2342
CC1CCC(C)=C1C=O,3.6944
NCC1(COC=N1)C#N,3.4218
OC12CC(C1)C2(O)C=O,2.7104
CC1C2CC3CC2C13C,0.2145
O=C1COC=NCC=C1,1.6992
CC1OC(=N)C(=N)O1,4.5349
O=CC(=O)CC1CCO1,2.677
CCC1CC(=O)C1OC,2.1487
N=C1CNCCN1C=O,4.7799
CC12CC(C=O)C1C2O,3.2875
CC(C#C)C1CCC=C1,0.7336
CCC1NCC1(O)C#N,2.5436
CC1C2COC1C21CC1,1.5956
CC1=CCC2(C)NC12,1.5528
CC(O)C(C=O)C(C)=O,2.8608
CC1=C(C)C(=NO1)C#N,5.6634
O=C1C=CN=CN=C1,1.6683
COC(C)CC(=O)C#N,2.9099
CC(C)(C#N)C#CCO,2.8435
O=C1C2NC2CC1C#N,6.1918
CNC(=O)C1C2CN1C2,2.2762
CCCCC(=O)OC=N,1.2485
O=CCCC1=NOC=C1,2.1393
OC1C2C=CC3(CC3)C12,1.5251
N=C1OC(C=O)=CC=N1,5.4437
CC#CC1CC(=O)N1C,4.0491
CCC(O)C(CC)C#N,3.0154
CC1CC11CC(O)C=C1,1.8596
CCC12OCC1C2CO,2.1514
OCC1C(O)C1C#C,2.4743
N#CC1CC11CC2CC12,4.5895
O=C1COC1C#N,3.6887
CC1NC1C(C=O)C=O,2.6179
OC1CC1C1=CNN=C1,2.2306
CCC12COC(C1)OC2,2.6819
CC1=CC2NC2C2NC12,2.4892
COCC1=C(O)NC=C1,1.0882
OC1CC(O)C=CC=C1,2.5516
O=C1NCC2NC12,4.2291
CC1CC2N=C(N)OC12,1.4886
CCC12OC1C1(C)NC21,3.4325
O=C1NC2CCC2C=C1,4.2469
CCC1C=CC2(O)CC12,1.2618
CC1=CN=CC(N)=C1,3.1694
COCC(C)C(C)C#C,1.4273
N#CCCC1=COC=N1,4.5567
CC(=O)NC(C=O)C#C,1.7873
COCC(=O)NC(C)=O,5.332000000000001
CC1C2OC1C(O)C2C,1.821
COC(C)C1CN1C,1.9815
CCC(C#C)C(C)(C)O,1.3201
C#CC1(CO1)C#CC#N,4.595
CCCC1(C)CC1(C)O,1.2685
CCN1N=NC(O)=C1C,3.4763
OCCC(=O)OCC#N,3.7124
CC1C2CC1C1(C)CN21,1.5071
NC(=O)C1CC2(CO2)C1,5.0904
O=C(C#C)C1CCO1,4.0198
OCC12COC3CC1C23,2.4506
CN1N=CC(C=O)=C1C,5.4884
ON=C1C=CNC1C#C,1.9976
CC#CC(C)N(C)C=O,4.2006
CC1C2C(CO)C2C1=O,2.7039999999999997
C1C2COCCN12,1.3507
O=C1NC2CC=CC2O1,5.215
COCC#CCOC=O,4.3886
CC1OC2CC1C(C)=C2,1.6734
OCC12OC1CCC=C2,2.2821
CC1CC1(C#N)C1CC1,4.1406
OCC1N2CC1(C2)C#C,2.202
CC#CCC1CC(C)C1,0.2617
CCC1C(C)C1(O)CC,1.3138
CC1=C(CCN1)C=O,5.5144
CC1CN1C(C)(C)C#C,1.1616
CC1(C)C2CN2C1C#N,4.018
O=C1CC2(CN12)C1CO1,4.2317
OCC(O)C1CC(=O)O1,2.4131
CN=C1OCCNC=C1,4.7788
CNC(=N)C(C)(O)C#N,3.9984
CC(=O)C1(C)COC1=N,2.031
COC=NCC(C)(C)C,2.8186
CC12CC1N1CC1CO2,1.2092
CCC1CNC(=N1)C#N,4.8048
CC1(O)COC2C(O)C12,0.8698
CC(C)(COC=O)C#C,3.3684
NC1=CNC(=O)O1,5.1829
CC1CC2(CO)NC12,2.9338
CC1=C(N)OC(CO)=N1,2.7075
CC(O)C1(C)C(C)N1C,1.6746
CC(=N)NC(=O)C#C,1.013
CC(CCO)C=O,3.4376
C#CC12CC1C1NC21,1.7095
O=C1CNCC2(CC2)O1,3.7646
CC1CC=CC2CC2O1,1.0438
CC1(CC1)C1(CO)CO1,1.8732
O=CC12CC(CCC1)O2,2.8606
OC1C(O)C2OCCC12,1.6976
CC1=COC2=C1ON=N2,4.4573
NC1=NOC=C1C#C,2.825
OC1C=CC2C1CC2=O,1.6583
CN=C1OC2CCC12,2.2334
C1C2CC1CC2,0.047
OC1CC(C#C)C(=O)C1,2.6692
CCC1CC1C(=O)C#C,2.6559
N=COC1C2C3OC3C12,5.101
OC1COC2C3CC12O3,0.9736
CC1=C(CO)ON=N1,3.0132
CC12NC1CC1OC21,3.2674
FC1=NC=CN=C1C#N,4.6373
OC12CC1(O)COC2,2.461
CC1C2CN2C1CC=O,3.6657
COCC(=O)OC=N,1.2570000000000001
C1CC23OC(CC12)C=C3,1.5228
CCC1(O)C2OC2C1O,0.7481
CC(O)C1=NNC=N1,4.1326
OC1COC2C1NC2=N,4.0835
CC12C3C1C1C3C21C#C,0.9071
C1OCC1C1=CC=NN1,2.7622
CC12NC1C1(CC21)C#C,1.9340000000000002
CC(C)C(=N)OC(N)=O,4.3241
CC1(C)C2OC2C1=O,2.7793
O=CC12CC1NC2C#N,5.3016
CC1C(C)C2(C)OC12C,1.7609
C1OC23CC(CCC2)C13,2.0288
NC1=COC(CO)=C1N,1.8356
C1C2OC3=NC=NN3C12,4.0539
CC1OC1C(O)CC#N,4.6594
CC1N2C3CC2(C)C13O,1.5156
CCC1CC1C1CC1C,0.0555
CC1CC(C)(C)C11CC1,0.1475
C1CC11CCCOCO1,2.0845
OC1=CNC(=O)C=C1O,3.6504
CC1C2C3N1CC23C#C,1.1021
CC(C)(O)C1=CNC=C1,3.2912
CC(O)CN1CC(=O)C1,1.8431
CCCCC1CC(C)C1,0.1107
CC1=CNN=C1CC#N,4.8344
C1OC2=NCC3OC3C12,4.0916
CC12C3C4CC(CN13)C24,1.3334
O=CC1NC1CC1CC1,3.2805
NC1=CC=C(N)C(F)=N1,3.1843
CC12CC1OC1CC2C1,1.4253
N#CCC1C2OCOC12,4.4275
C#CC1C=CCC1C#N,4.1432
NC(C#C)C1=CC=NO1,2.6406
CC1CC1C(C=O)C#N,3.358
CC1(O)C2OC2C1C=O,1.9188
NC1=CC(=NO)C(O)C1,3.1421
CC1(C)CCNC(=O)O1,5.1567
OCCC1(O)CCC1=O,0.8188
CCCOC1=NC=NO1,2.8075
COC1C(O)C1(C)CO,3.2334
COC12CN3C1C(=O)C23,4.0195
CC1CN2CC2(C)C1O,2.1675
N#CC1=NN2CCC2=C1,7.4706
OCCC12CC1C(O)C2,1.7528
CC1=CC(=O)C=CCC1,4.4086
OCC1=NC=CC(O)=C1,2.0363
C1CC2C1N1C=CN=C21,3.6314
CC1(C)C2OC(=O)C12O,3.5117
COCC1C2CC1C2O,2.2025
CC1=C(CC#C)CCC1,0.8085
CCC(=O)OCC1CO1,1.5493
N#CC#CC#CC1CC1,7.0227
O=C(CCCC#C)C#N,3.1007
NC1=NC2=CON=C2N1,4.6177
CC1NC1COCC#N,4.937
CC12CC(CO1)OC2=N,3.1919
N#CC1=CC2C3C1CN23,3.3157
CC(C)(CC#C)C#C,0.1669
O=C1OC23CC(CC2)C13,4.2991
CC#CC(O)C1CC1C,1.7598
CC12OC3CCC1(O)C23,0.725
CCC(=O)C1CCC1O,3.2318
O=C1ON=CC(=N1)C#C,5.9628
N#CC12CC3COC1C23,4.7383
O=C1OC2OCC3C2N13,4.5786
CC1(CCC1=O)OC=N,3.5344
CN1C(=O)NN=C1C=O,2.0543
N#CCNC1=CN=CN1,1.9893
CC1(CN1CCO)C#N,3.5203
CC(OCC(N)=O)C=O,1.338
CN1C=CC(CO)C1=O,2.5396
CC1CC11CCC(=O)O1,4.2997
CC1OC2(COC12)C#N,3.2317
CC1(C)OC(=N)NC1=O,1.1388
CCOCC(=O)CC#N,6.4475
NC(=O)C12CCC1OC2,2.5860000000000003
CC1=CC2C3CN2C13C,1.7019
CC1(NCC1=O)C1CC1,2.5168
CCN1C=C(O)OC1=O,3.0477
CC(=O)CC1OC1(C)C,3.2894
N=C1NN=NC(=N1)C#N,3.3817
O=C1NC2CC11COC21,3.7514
ON=C1CC(C1)OC=O,3.3075
CN=C1NC(C#N)C1O,3.9777
CCC#CC1=NON=N1,4.0308
CC1(O)CCCNC1=O,3.2223
C1CC11C2C3CCC1C23,0.3154
CC1=C(O)C(O)=CN=C1,4.3085
NC1=CC(=O)C(=O)C1,8.0803
C1OC2CCOCC1O2,1.171
CC12CC1OC21COC1,2.5552
NC1=CNC(F)=NC1=N,4.7860000000000005
C#CC1C2CCCN12,1.3758
N#CCC1COC1C#N,2.7333
OCC1=C(OC=N1)C#C,1.6909
CC1=COC=C(N)C1=O,2.7307
O=CC1C2C3OC2C13,1.242
CCN1CC1(C)CC,1.0414
CC1=C(C)C(O)=C(O)N1,1.2126
COCCC1C2CC1O2,1.6346
CN1CC1C(O)C(C)=O,3.0906
CN1C(C#N)C11CCC1,3.3018
NC1=CN=C(C=C1)C#N,7.7586
CN1C=NC2=C1OC=C2,3.2503
CCC12C3C1C1C3CC21,0.1897
OC(C#N)(C#N)C1CC1,4.8311
OC1CCC(C1)C1CC1,1.3909
CN1CC23CC(C2)C13,0.7605
OC1C2C3CCC1CN23,2.1443
C1=CC2C3C4C1C4N23,1.5256
CC(CO)C1=NON=N1,2.8719
CC1(CCOC1)C1CC1,1.3896
O=C1CCC11C2CN1C2,3.0516
O1C2C3C=CC4C1C2N34,0.3023
CC12CN1C(=O)C21CN1,5.3039
C1OC2CC3C1C3C=C2,1.546
CC1=C(N)N=CN=C1O,2.2746
C1NC11C2C3CCC1N23,2.5195
CN1C2CC3CC2(C)C13,1.0173
C#CC1COC1CC#N,5.2038
CC1(C=O)N2CC1(O)C2,0.9429
COC1C2CC1OC2,0.9742
FC1=CC(=O)C(F)=CO1,3.4953
OC12CC1OC21CCC1,1.2242
CN1C(COC1=N)C=O,1.024
CC1=CCC2=NC=CN12,3.7399
CCCOC1C2CC1C2,0.9069
CC1=C(N)C(N)=C(N)O1,0.3812
OC(C#N)C1CCC=C1,3.5946
OCC1CC1(O)CO,1.7184
N#CC1C2C3CC2N13,4.5553
CN1C=CC2=C1CCC2,1.9107
C1CC11OC2C3OC2C13,1.4979
CC1C(C#C)C11COC1,1.7703
CC1C2N3CC2(C#N)C13,2.5971
CC1CCC(C=O)=CC1,3.5226
CC(C#C)C#CC1CC1,0.7448
CCC12N(C)C3C1CC23,1.0058
CC1(CCCC1=O)C#C,2.6141
CC(N)=NC1=NC=NO1,6.0541
C1CC2=CCC3C1C23,0.5592
CC12CC3C4C3C1(C)N24,1.6334
CN=C1C=NOC(F)=C1,1.1542
CC12OC1C(=O)C2(C)O,1.8569
O=C1OCC1(C#N)C#N,3.9551
N#CC12CC=C3CC1C23,3.7184
O=C1ON=C(N=C1)C#C,3.1307
COC(=O)N1CCC1=O,1.4694
CC12CC3OCC(O1)C23,1.9575
NC1=CC=C(F)C=C1,2.7119
CC1=CC2CC2OC1=O,4.4458
NC(=O)OCC(O)C=O,3.9364
CCCC1CC1(C)C#N,4.4465
N#CCCC1=CN=CN1,3.1069
CC1C=CCC11CC1O,1.3274
CCC1C=CC(O)C1O,2.3598
NC(=O)C12CN3CC1C23,2.8724
O=CC1=CC=C2CCN12,5.295
CCN1C=C(C)OC1=O,4.6484
CC1(COC1=N)C1CO1,0.7813
CC1=CC2C3CC1C2O3,1.8495
CC(O)C1NC1CO,3.2717
N=C1OC2CC12C1CC1,2.4081
N=C1NN=NC=C1C#C,0.8561
CC1(C)COCCC1=O,1.5253
CCC#CC1=CN=NN1,5.2628
ON=C1CC2(CC2O)C1,2.0949
OC1=NN2CC=CC2=N1,3.6438
OC12CCCC1OC2=O,3.1998
NC(C#N)C1=CN=NN1,4.5754
CN1C(CO)C1(C)CO,2.9504
CCCOC1=CC=NO1,2.6986
